ID;Name;Categories;Price;Long desc;Short desc;Image URLs
139;Build Your Own Bundle;Gifts;99.0;"Stitch together your own collection of amigurumi with this ultimate crochet kit bundle! This build your own bundle includes 4 different crochet kits each making up to 10 different amigurumi projects for 30+ different crochet creations! Crochet a series of Dinosaurs, Whales, Strawberries, Bonsai Trees, Suns and Cacti with this bundle of crochet kits at discount!
Bundle Options (Choose 4): 
• Dinosaur Crochet Kit
• Whale Crochet Kit
• Cactus Crochet Kit
• Sun Crochet Kit
• Strawberry Crochet Kit
• Bonsai Crochet Kit
Makes 30+ different projects measuring from 2″ – 6″ tall.
Kit includes a pattern bundle for each theme (Dinosaurs, Whales, Strawberry, Bonsai Tree, Sun, and Cacti), each project with their own full-length video tutorial so you never miss a stitch! Plus a 4 month membership giving you access to hundreds of alternative patterns, including a whole library of additional projects!
*Crocheting 101: How to Crochet for Complete Beginners Included!*";"Description
Bundle Options (Choose 4):
• Dinosaur Crochet Kit – Makes 10 Dinos!
• Whale Crochet Kit – Makes 10 Whales!
• Cactus Crochet Kit – Makes 10 Cacti!
• Strawberry Crochet Kit
• Bonsai Crochet Kit
• Sun Amigurumi Crochet Kit
• Each kit includes
– 2 to 4 different colors of Amigurumi Cotton Yarn!
– Plastic Safety Bead Eyes
– Stuffing
– 1 Month of Club Crochet Membership (4 months total!)
* Ergonomic Crochet Hook (Size G6/4.00mm) can be added to your kit";http://localhost:8080/img/p/BuildYourOwnBundle_1.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_2.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_3.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_4.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_5.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_6.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_7.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_8.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_9.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_10.jpg|http://localhost:8080/img/p/BuildYourOwnBundle_11.jpg
140;Triceratops Dino Enamel Pin;Merch;7.99;These enamel pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1.25″ x 1.25″
This listing is for one (1) enamel pin!";http://localhost:8080/img/p/TriceratopsDinoEnamelPin_1.jpg|http://localhost:8080/img/p/TriceratopsDinoEnamelPin_2.jpg|http://localhost:8080/img/p/TriceratopsDinoEnamelPin_3.jpg
141;Yarn Octopus Enamel Pin – Under the Sea Seasonal Pin;Merch;7.99;These Octopus Fishbowl pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1.25″ x 1″
This listing is for one (1) Octopus Fishbowl enamel pin!";http://localhost:8080/img/p/YarnOctopusEnamelPinUndertheSeaSeasonalPin_1.jpg|http://localhost:8080/img/p/YarnOctopusEnamelPinUndertheSeaSeasonalPin_2.jpg|http://localhost:8080/img/p/YarnOctopusEnamelPinUndertheSeaSeasonalPin_3.jpg|http://localhost:8080/img/p/YarnOctopusEnamelPinUndertheSeaSeasonalPin_4.jpg|http://localhost:8080/img/p/YarnOctopusEnamelPinUndertheSeaSeasonalPin_5.jpg|http://localhost:8080/img/p/YarnOctopusEnamelPinUndertheSeaSeasonalPin_6.jpg
142;Club Crochet Annual Pass Gift;Gifts;;"Give the gift of crochet in the form of a Club Crochet Annual Pass! With an Annual Pass, they will receive four seasonal kits over one year, PLUS get access to all the patterns, video tutorials, and downloadable PDFs in the Club Crochet Library.
The Annual Pass membership will expire one year after it is activated. Learn more about the Annual Pass, or check out the FAQ.";"Description
This listing is for a Club Crochet Annual Pass to give someone as a gift. After purchase, an email will be sent to the recipient with a code and instructions on how to activate their membership.
To sign up for an Annual Pass membership for yourself instead, click here.";http://localhost:8080/img/p/ClubCrochetAnnualPassGift_1.jpg
143;Pocket Monster Short-Sleeve Unisex T-Shirt (Choose your color);Merch;27.5;;"Description
Cary you’re little ‘pocket monster’ orc around with you! This T-shirt feels soft and lightweight, with the right amount of stretch. It’s comfortable and flattering for both men and women.
• 100% combed and ring-spun cotton (Heather colors contain polyester)
• Ash color is 99% combed and ring-spun cotton, 1% polyester
• Heather colors are 52% combed and ring-spun cotton, 48% polyester
• Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester
• Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester
• Fabric weight: 4.2 oz (142 g/m2)
• Pre-shrunk fabric
• Shoulder-to-shoulder taping
• Side-seamed";http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_1.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_2.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_3.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_4.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_5.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_6.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_7.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_8.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_9.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_10.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_11.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_12.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_13.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_14.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_15.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_16.jpg|http://localhost:8080/img/p/PocketMonsterShortSleeveUnisexTShirt(Chooseyourcolor)_17.jpg
144;Yarn Planet Magnetic Pin – Space Crafts Seasonal Pin;Merch;8.99;These Yarn Planet magnetic pins feature an embossed textured front and a built in magnetic backing. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies! You can also use them as fridge magnets or even as a project holder!;"Description
Size: About 2″ x 2″
This listing is for one (1) Yarn Planet enamel magnetic pin!";http://localhost:8080/img/p/YarnPlanetMagneticPinSpaceCraftsSeasonalPin_1.jpg|http://localhost:8080/img/p/YarnPlanetMagneticPinSpaceCraftsSeasonalPin_2.jpg|http://localhost:8080/img/p/YarnPlanetMagneticPinSpaceCraftsSeasonalPin_3.jpg|http://localhost:8080/img/p/YarnPlanetMagneticPinSpaceCraftsSeasonalPin_4.jpg
145;T-Rex Dino Enamel Pin;Merch;7.99;These enamel pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1.25″ x 1.25″
This listing is for one (1) enamel pin!";http://localhost:8080/img/p/TRexDinoEnamelPin_1.jpg|http://localhost:8080/img/p/TRexDinoEnamelPin_2.jpg|http://localhost:8080/img/p/TRexDinoEnamelPin_3.jpg
146;Club Crochet Logo Pin – Green;Merch;7.99;These Club Crochet Logo pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1″ x 1″
This listing is for one (1) pin.
Free shipping to US Residence.";http://localhost:8080/img/p/ClubCrochetLogoPinGreen_1.jpg|http://localhost:8080/img/p/ClubCrochetLogoPinGreen_2.jpg|http://localhost:8080/img/p/ClubCrochetLogoPinGreen_3.jpg
147;Club Crochet Logo Pin – Pink;Merch;7.99;These Club Crochet Logo pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1″ x 1″
This listing is for one (1) pin in Pink
Free shipping to US Residence.";http://localhost:8080/img/p/ClubCrochetLogoPinPink_1.jpg|http://localhost:8080/img/p/ClubCrochetLogoPinPink_2.jpg|http://localhost:8080/img/p/ClubCrochetLogoPinPink_3.jpg
148;Pigeon Birb Pin;Merch;7.99;These Pigeon Birb pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1″ x 1″
This listing is for one (1) pigeon birb pin!
Free shipping to US Residence.";http://localhost:8080/img/p/PigeonBirbPin_1.jpg|http://localhost:8080/img/p/PigeonBirbPin_2.jpg|http://localhost:8080/img/p/PigeonBirbPin_3.jpg|http://localhost:8080/img/p/PigeonBirbPin_4.jpg
149;Church of Perch (B) Short-Sleeve Unisex T-Shirt;Merch;20.0;;"Description
CooOoOOOoOoO!! Show your support for the Church of Perch with this awesome T-Shirt! It feels soft and lightweight, with the right amount of stretch. It’s comfortable and flattering for both men and women.
This is Variation B.
(Variation A available here)
• 100% combed and ring-spun cotton (Heather colors contain polyester)
• Ash color is 99% combed and ring-spun cotton, 1% polyester
• Heather colors are 52% combed and ring-spun cotton, 48% polyester
• Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester
• Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester
• Fabric weight: 4.2 oz (142 g/m2)
• Pre-shrunk fabric
• Shoulder-to-shoulder taping
• Side-seamed";http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_1.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_2.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_3.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_4.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_5.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_6.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_7.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_8.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_9.jpg|http://localhost:8080/img/p/ChurchofPerch(B)ShortSleeveUnisexTShirt_10.jpg
150;Crocheting Ogre Vinyl Crochet Sticker;Merch;5.0;These Crocheting Ogre stickers are completely waterproof and UV protected so they won’t fade over time! Perfect for laptops, notebooks, or water bottles.;"Description
Size: About 4″ x 2.5″
This listing is for (1) sticker.
Free shipping to US Residence.
Learn more about Stitch’d at StitchdTheGame.com";http://localhost:8080/img/p/CrochetingOgreVinylCrochetSticker_1.jpg|http://localhost:8080/img/p/CrochetingOgreVinylCrochetSticker_2.jpg|http://localhost:8080/img/p/CrochetingOgreVinylCrochetSticker_3.jpg|http://localhost:8080/img/p/CrochetingOgreVinylCrochetSticker_4.jpg
151;Professional Hooker (Blue) Vinyl Crochet Sticker;Merch;5.0;"These Professional Hooker stickers are completely waterproof and UV protected so they won’t fade over time! Perfect for laptops, notebooks, or waterbottles.
  Get the Pink Stickers Here";"Description
Size: About 3.5″ x 3.5″
This listing is for (1) sticker.
Free shipping to US Residence.";http://localhost:8080/img/p/ProfessionalHooker(Blue)VinylCrochetSticker_1.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)VinylCrochetSticker_2.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)VinylCrochetSticker_3.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)VinylCrochetSticker_4.jpg
152;Professional Hooker (Blue) Short-Sleeve Unisex T-Shirt (Choose your color);Merch;25.0;;"Description
You’re a professional hooker, be proud of it! This T-Shirt feels soft and lightweight, with the right amount of stretch. It’s comfortable and flattering for both men and women.
• 100% combed and ring-spun cotton (Heather colors contain polyester)
• Ash color is 99% combed and ring-spun cotton, 1% polyester
• Heather colors are 52% combed and ring-spun cotton, 48% polyester
• Athletic and Black Heather are 90% combed and ring-spun cotton, 10% polyester
• Heather Prism colors are 99% combed and ring-spun cotton, 1% polyester
• Fabric weight: 4.2 oz (142 g/m2)
• Pre-shrunk fabric
• Shoulder-to-shoulder taping
• Side-seamed";http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_1.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_2.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_3.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_4.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_5.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_6.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_7.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_8.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_9.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_10.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_11.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_12.jpg|http://localhost:8080/img/p/ProfessionalHooker(Blue)ShortSleeveUnisexTShirt(Chooseyourcolor)_13.jpg
153;Cactus Enamel Pin;Merch;7.99;These Cactus Yarn Ball pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1.25″ x 1″
This listing is for one (1) cactus enamel pin!
Free shipping to US Residence.";http://localhost:8080/img/p/CactusEnamelPin_1.jpg|http://localhost:8080/img/p/CactusEnamelPin_2.jpg|http://localhost:8080/img/p/CactusEnamelPin_3.jpg|http://localhost:8080/img/p/CactusEnamelPin_4.jpg
154;Crochet Hook Size G6 / 4.00mm;Materials;2.5;This size crochet hook is perfect for making smaller crochet projects such as amigurumi. It is perfect for Worsted Weight sized yarn.;"Description
• Aluminum Crochet Hook
• Size G6 / 4.00mm";http://localhost:8080/img/p/CrochetHookSizeG64.00mm_1.jpg|http://localhost:8080/img/p/CrochetHookSizeG64.00mm_2.jpg
155;Stegosaurus Dino Enamel Pin;Merch;7.99;These enamel pins feature an embossed textured front and a rubber backer. They’re scratch proof and are perfect for pinning to backpacks, hats, sweaters, or hand crocheted beanies!;"Description
Size: About 1.25″ x 1.25″
This listing is for one (1) enamel pin!";http://localhost:8080/img/p/StegosaurusDinoEnamelPin_1.jpg|http://localhost:8080/img/p/StegosaurusDinoEnamelPin_2.jpg|http://localhost:8080/img/p/StegosaurusDinoEnamelPin_3.jpg
156;6mm Safety Bead Eyes x 10;Materials;2.5;"These safety bead eyes are perfect for adding to small amigurumi. Each eye includes a soft backing for easy application.
Includes 10 eyes total.";"Description
• Safety Bead Eyes with soft backs for easy application
• 10 pieces (10 eyes and 10 backs)
• Stay locked in position. Safe for babies.
• Perfect for small amigurumi";http://localhost:8080/img/p/6mmSafetyBeadEyesx10_1.jpg|http://localhost:8080/img/p/6mmSafetyBeadEyesx10_2.jpg|http://localhost:8080/img/p/6mmSafetyBeadEyesx10_3.jpg|http://localhost:8080/img/p/6mmSafetyBeadEyesx10_4.jpg
157;Anyone Can Be a Hooker (Transparent) Vinyl Crochet Sticker;Merch;5.0;These Anyone Can Be a Hooker stickers are completely waterproof and UV protected so they won’t fade over time! Perfect for laptops, notebooks, or water bottles.;"Description
Size: About 3.5″ x 3.5″
This listing is for (1) sticker.
Free shipping to US Residence.";http://localhost:8080/img/p/AnyoneCanBeaHooker(Transparent)VinylCrochetSticker_1.jpg|http://localhost:8080/img/p/AnyoneCanBeaHooker(Transparent)VinylCrochetSticker_2.jpg|http://localhost:8080/img/p/AnyoneCanBeaHooker(Transparent)VinylCrochetSticker_3.jpg|http://localhost:8080/img/p/AnyoneCanBeaHooker(Transparent)VinylCrochetSticker_4.jpg
158;Yarn Darning Needle Bottle – Pack of 4;Materials;5.5;This pack of darning needles includes 4 large eye aluminum needles in a rainbow of colors. Each needle features a bent end making them perfect for going in and out of hard to reach stitches. All 4 needles are neatly packaged in a re-useable bottle, making it easy to store!;"Description
High Quality – These needles with large eye are made of durable aluminum, with a smooth finish, leaving no problems with snagging yarn.
Easy to Use – Due to the extra large eye, these needles are easy to thread yarn through even without a threader. The bent tip tapestry needle is easier to hook under stitches, and they are durable and lightweight.
Easy to Store – Our yarn needles with large eye include a clear bottle for storage. When you finish your project, just put our yarn needles into the bottle and don’t need to worry about losing your finishing needles!
Easy to Find – The 4 needles included come in a rainbow of different colors, making them easy to find and great for contrasting colors with projects!";http://localhost:8080/img/p/YarnDarningNeedleBottlePackof4_1.jpg|http://localhost:8080/img/p/YarnDarningNeedleBottlePackof4_2.jpg|http://localhost:8080/img/p/YarnDarningNeedleBottlePackof4_3.jpg|http://localhost:8080/img/p/YarnDarningNeedleBottlePackof4_4.jpg
